timestamp,user_id,hr,hrv,body_temp,env_temp,humidity,pressure,oxygen,uv_index,aqi,accel_mag,fall_duration,label
2026-05-25 14:33:42.113503,User_NORMAL_WALKING_001,87.5,62.0,36.6,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:33:47.113503,User_NORMAL_WALKING_001,88.2,61.7,36.6,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:33:52.113503,User_NORMAL_WALKING_001,89.1,62.2,36.59,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:33:57.113503,User_NORMAL_WALKING_001,90.1,61.5,36.58,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:34:02.113503,User_NORMAL_WALKING_001,90.0,61.7,36.57,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:34:07.113503,User_NORMAL_WALKING_001,89.9,61.4,36.56,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:34:12.113503,User_NORMAL_WALKING_001,88.8,61.5,36.56,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:34:17.113503,User_NORMAL_WALKING_001,88.5,61.5,36.54,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:34:22.113503,User_NORMAL_WALKING_001,88.5,61.5,36.54,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:34:27.113503,User_NORMAL_WALKING_001,87.8,60.8,36.53,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:34:32.113503,User_NORMAL_WALKING_001,88.9,61.4,36.51,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:34:37.113503,User_NORMAL_WALKING_001,88.4,61.6,36.51,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:34:42.113503,User_NORMAL_WALKING_001,89.1,61.4,36.52,25.9,60.6,1007.8,20.9,1.6,25,1.02,0,0
2026-05-25 14:34:47.113503,User_NORMAL_WALKING_001,88.0,61.2,36.5,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:34:52.113503,User_NORMAL_WALKING_001,88.4,61.2,36.49,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:34:57.113503,User_NORMAL_WALKING_001,89.5,61.9,36.48,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:35:02.113503,User_NORMAL_WALKING_001,88.9,62.3,36.47,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:35:07.113503,User_NORMAL_WALKING_001,88.5,61.6,36.46,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:35:12.113503,User_NORMAL_WALKING_001,89.3,61.4,36.45,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:35:17.113503,User_NORMAL_WALKING_001,89.1,60.9,36.44,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:35:22.113503,User_NORMAL_WALKING_001,88.5,60.9,36.43,25.9,60.6,1007.8,20.9,1.6,25,0.98,0,0
2026-05-25 14:35:27.113503,User_NORMAL_WALKING_001,88.9,61.2,36.43,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:35:32.113503,User_NORMAL_WALKING_001,88.8,61.3,36.43,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:35:37.113503,User_NORMAL_WALKING_001,88.8,61.8,36.43,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:35:42.113503,User_NORMAL_WALKING_001,88.5,61.7,36.42,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:35:47.113503,User_NORMAL_WALKING_001,89.6,61.9,36.42,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:35:52.113503,User_NORMAL_WALKING_001,90.0,62.1,36.42,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:35:57.113503,User_NORMAL_WALKING_001,89.0,61.2,36.4,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:36:02.113503,User_NORMAL_WALKING_001,88.8,60.5,36.39,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:36:07.113503,User_NORMAL_WALKING_001,88.4,60.0,36.38,25.9,60.6,1007.8,20.9,1.6,25,1.02,0,0
2026-05-25 14:36:12.113503,User_NORMAL_WALKING_001,88.9,59.9,36.37,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:36:17.113503,User_NORMAL_WALKING_001,88.5,59.7,36.38,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:36:22.113503,User_NORMAL_WALKING_001,88.1,59.1,36.38,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:36:27.113503,User_NORMAL_WALKING_001,88.5,59.7,36.38,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:36:32.113503,User_NORMAL_WALKING_001,89.5,59.6,36.37,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:36:37.113503,User_NORMAL_WALKING_001,88.5,60.1,36.36,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:36:42.113503,User_NORMAL_WALKING_001,89.1,59.9,36.36,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:36:47.113503,User_NORMAL_WALKING_001,90.3,60.2,36.36,25.9,60.6,1007.8,20.9,1.6,25,0.97,0,0
2026-05-25 14:36:52.113503,User_NORMAL_WALKING_001,90.4,59.9,36.35,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:36:57.113503,User_NORMAL_WALKING_001,91.2,60.0,36.34,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:37:02.113503,User_NORMAL_WALKING_001,92.1,60.6,36.34,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:37:07.113503,User_NORMAL_WALKING_001,92.3,61.0,36.32,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:37:12.113503,User_NORMAL_WALKING_001,91.8,61.1,36.31,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:37:17.113503,User_NORMAL_WALKING_001,91.9,60.5,36.31,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:37:22.113503,User_NORMAL_WALKING_001,90.6,60.0,36.31,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:37:27.113503,User_NORMAL_WALKING_001,91.4,60.2,36.31,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:37:32.113503,User_NORMAL_WALKING_001,92.3,59.3,36.3,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:37:37.113503,User_NORMAL_WALKING_001,92.8,58.3,36.29,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:37:42.113503,User_NORMAL_WALKING_001,92.2,58.8,36.28,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:37:47.113503,User_NORMAL_WALKING_001,92.1,58.9,36.28,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:37:52.113503,User_NORMAL_WALKING_001,91.3,58.8,36.26,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:37:57.113503,User_NORMAL_WALKING_001,90.8,58.3,36.26,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:38:02.113503,User_NORMAL_WALKING_001,91.5,57.9,36.26,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:38:07.113503,User_NORMAL_WALKING_001,90.4,57.1,36.25,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:38:12.113503,User_NORMAL_WALKING_001,90.5,56.4,36.25,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:38:17.113503,User_NORMAL_WALKING_001,90.4,55.8,36.25,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:38:22.113503,User_NORMAL_WALKING_001,91.2,56.4,36.25,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:38:27.113503,User_NORMAL_WALKING_001,91.4,55.7,36.25,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:38:32.113503,User_NORMAL_WALKING_001,90.6,55.9,36.26,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:38:37.113503,User_NORMAL_WALKING_001,89.7,56.5,36.26,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:38:42.113503,User_NORMAL_WALKING_001,90.0,57.0,36.24,25.9,60.6,1007.8,20.9,1.6,25,1.04,0,0
2026-05-25 14:38:47.113503,User_NORMAL_WALKING_001,88.8,56.4,36.25,25.9,60.6,1007.8,20.9,1.6,25,1.02,0,0
2026-05-25 14:38:52.113503,User_NORMAL_WALKING_001,89.0,55.7,36.24,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:38:57.113503,User_NORMAL_WALKING_001,88.5,55.4,36.24,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:39:02.113503,User_NORMAL_WALKING_001,87.7,55.4,36.23,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:39:07.113503,User_NORMAL_WALKING_001,88.9,55.8,36.23,25.9,60.6,1007.8,20.9,1.6,25,0.98,0,0
2026-05-25 14:39:12.113503,User_NORMAL_WALKING_001,89.5,55.6,36.22,25.9,60.6,1007.8,20.9,1.6,25,1.03,0,0
2026-05-25 14:39:17.113503,User_NORMAL_WALKING_001,90.1,55.8,36.21,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:39:22.113503,User_NORMAL_WALKING_001,89.6,56.3,36.2,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:39:27.113503,User_NORMAL_WALKING_001,90.2,56.2,36.2,25.9,60.6,1007.8,20.9,1.6,25,1.05,0,0
2026-05-25 14:39:32.113503,User_NORMAL_WALKING_001,90.5,55.5,36.2,25.9,60.6,1007.8,20.9,1.6,25,1.06,0,0
2026-05-25 14:39:37.113503,User_NORMAL_WALKING_001,89.2,55.9,36.2,25.9,60.6,1007.8,20.9,1.6,25,1.07,0,0
2026-05-25 14:39:42.113503,User_NORMAL_WALKING_001,89.8,55.3,36.2,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:39:47.113503,User_NORMAL_WALKING_001,90.3,55.9,36.19,25.9,60.6,1007.8,20.9,1.6,25,0.98,0,0
2026-05-25 14:39:52.113503,User_NORMAL_WALKING_001,90.7,56.4,36.18,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:39:57.113503,User_NORMAL_WALKING_001,90.3,55.6,36.17,25.9,60.6,1007.8,20.9,1.6,25,1.0,0,0
2026-05-25 14:40:02.113503,User_NORMAL_WALKING_001,89.0,55.5,36.16,25.9,60.6,1007.8,20.9,1.6,25,1.01,0,0
2026-05-25 14:40:07.113503,User_NORMAL_WALKING_001,87.8,56.1,36.15,25.9,60.6,1007.8,20.9,1.6,25,0.98,0,0
2026-05-25 14:40:12.113503,User_NORMAL_WALKING_001,87.0,56.6,36.14,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:40:17.113503,User_NORMAL_WALKING_001,87.9,55.7,36.14,25.9,60.6,1007.8,20.9,1.6,25,0.99,0,0
2026-05-25 14:40:22.113503,User_NORMAL_WALKING_001,88.1,55.9,36.14,25.9,60.6,1007.8,20.9,1.6,25,0.98,0,0
2026-05-24 14:32:07.115633,User_NORMAL_WALKING_002,71.1,57.1,36.78,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:32:12.115633,User_NORMAL_WALKING_002,72.6,56.3,36.76,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:32:17.115633,User_NORMAL_WALKING_002,73.7,55.9,36.74,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:32:22.115633,User_NORMAL_WALKING_002,74.9,56.3,36.72,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,0
2026-05-24 14:32:27.115633,User_NORMAL_WALKING_002,76.2,55.4,36.71,19.7,64.0,1011.9,20.9,1.4,25,0.98,0,0
2026-05-24 14:32:32.115633,User_NORMAL_WALKING_002,77.8,54.9,36.69,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:32:37.115633,User_NORMAL_WALKING_002,77.5,55.1,36.67,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:32:42.115633,User_NORMAL_WALKING_002,76.7,55.3,36.64,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,0
2026-05-24 14:32:47.115633,User_NORMAL_WALKING_002,77.7,55.3,36.62,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:32:52.115633,User_NORMAL_WALKING_002,77.4,55.2,36.59,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:32:57.115633,User_NORMAL_WALKING_002,78.0,55.5,36.57,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:33:02.115633,User_NORMAL_WALKING_002,79.1,54.5,36.54,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:33:07.115633,User_NORMAL_WALKING_002,79.8,54.5,36.52,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,0
2026-05-24 14:33:12.115633,User_NORMAL_WALKING_002,78.6,54.7,36.5,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:33:17.115633,User_NORMAL_WALKING_002,79.7,53.5,36.48,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:33:22.115633,User_NORMAL_WALKING_002,80.8,53.6,36.46,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:33:27.115633,User_NORMAL_WALKING_002,81.8,52.4,36.44,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:33:32.115633,User_NORMAL_WALKING_002,80.8,52.9,36.43,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,0
2026-05-24 14:33:37.115633,User_NORMAL_WALKING_002,81.4,53.3,36.41,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:33:42.115633,User_NORMAL_WALKING_002,81.3,52.5,36.39,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:33:47.115633,User_NORMAL_WALKING_002,82.1,52.4,36.37,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,0
2026-05-24 14:33:52.115633,User_NORMAL_WALKING_002,81.3,51.7,36.36,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:33:57.115633,User_NORMAL_WALKING_002,80.0,51.8,36.34,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,0
2026-05-24 14:34:02.115633,User_NORMAL_WALKING_002,80.5,51.8,36.33,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:34:07.115633,User_NORMAL_WALKING_002,80.3,51.2,36.31,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:34:12.115633,User_NORMAL_WALKING_002,81.0,51.1,36.29,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,0
2026-05-24 14:34:17.115633,User_NORMAL_WALKING_002,81.6,50.7,36.27,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:34:22.115633,User_NORMAL_WALKING_002,80.8,50.8,36.24,19.7,64.0,1011.9,20.9,1.4,25,0.98,0,0
2026-05-24 14:34:27.115633,User_NORMAL_WALKING_002,79.6,50.5,36.22,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,0
2026-05-24 14:34:32.115633,User_NORMAL_WALKING_002,80.3,50.2,36.19,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:34:37.115633,User_NORMAL_WALKING_002,79.4,50.2,36.18,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,0
2026-05-24 14:34:42.115633,User_NORMAL_WALKING_002,80.2,50.5,36.16,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:34:47.115633,User_NORMAL_WALKING_002,79.3,50.7,36.14,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:34:52.115633,User_NORMAL_WALKING_002,80.6,50.7,36.13,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:34:57.115633,User_NORMAL_WALKING_002,79.9,50.3,36.1,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:35:02.115633,User_NORMAL_WALKING_002,81.0,50.2,36.09,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,0
2026-05-24 14:35:07.115633,User_NORMAL_WALKING_002,79.9,49.9,36.07,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:35:12.115633,User_NORMAL_WALKING_002,80.2,49.3,36.04,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,0
2026-05-24 14:35:17.115633,User_NORMAL_WALKING_002,79.0,49.2,36.03,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,0
2026-05-24 14:35:22.115633,User_NORMAL_WALKING_002,79.3,48.2,36.0,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:35:27.115633,User_NORMAL_WALKING_002,79.7,47.7,35.99,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:35:32.115633,User_NORMAL_WALKING_002,80.9,46.6,35.97,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,0
2026-05-24 14:35:37.115633,User_NORMAL_WALKING_002,80.5,46.5,35.96,19.7,64.0,1011.9,20.9,1.4,25,0.98,0,0
2026-05-24 14:35:42.115633,User_NORMAL_WALKING_002,79.9,46.4,35.94,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:35:47.115633,User_NORMAL_WALKING_002,80.6,45.1,35.92,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:35:52.115633,User_NORMAL_WALKING_002,80.1,44.9,35.9,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:35:57.115633,User_NORMAL_WALKING_002,80.2,44.3,35.87,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,0
2026-05-24 14:36:02.115633,User_NORMAL_WALKING_002,80.5,43.4,35.85,19.7,64.0,1011.9,20.9,1.4,25,1.03,0,0
2026-05-24 14:36:07.115633,User_NORMAL_WALKING_002,80.6,42.6,35.84,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:36:12.115633,User_NORMAL_WALKING_002,80.0,43.1,35.83,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:36:17.115633,User_NORMAL_WALKING_002,80.8,43.1,35.81,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,0
2026-05-24 14:36:22.115633,User_NORMAL_WALKING_002,80.5,42.9,35.79,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,0
2026-05-24 14:36:27.115633,User_NORMAL_WALKING_002,80.3,42.6,35.77,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,0
2026-05-24 14:36:32.115633,User_NORMAL_WALKING_002,81.4,41.5,35.74,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,0
2026-05-24 14:36:37.115633,User_NORMAL_WALKING_002,80.9,41.6,35.72,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,0
2026-05-24 14:36:42.115633,User_NORMAL_WALKING_002,80.7,40.5,35.69,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,0
2026-05-24 14:36:47.115633,User_NORMAL_WALKING_002,80.0,40.1,35.68,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,1
2026-05-24 14:36:52.115633,User_NORMAL_WALKING_002,79.8,39.8,35.67,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,1
2026-05-24 14:36:57.115633,User_NORMAL_WALKING_002,79.6,39.7,35.64,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:37:02.115633,User_NORMAL_WALKING_002,79.4,39.0,35.63,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,1
2026-05-24 14:37:07.115633,User_NORMAL_WALKING_002,79.4,38.1,35.61,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,1
2026-05-24 14:37:12.115633,User_NORMAL_WALKING_002,78.3,37.2,35.6,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,1
2026-05-24 14:37:17.115633,User_NORMAL_WALKING_002,77.8,36.5,35.57,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:37:22.115633,User_NORMAL_WALKING_002,78.8,35.8,35.56,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,1
2026-05-24 14:37:27.115633,User_NORMAL_WALKING_002,77.9,35.3,35.55,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,1
2026-05-24 14:37:32.115633,User_NORMAL_WALKING_002,77.1,35.5,35.54,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,1
2026-05-24 14:37:37.115633,User_NORMAL_WALKING_002,77.6,35.9,35.51,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,1
2026-05-24 14:37:42.115633,User_NORMAL_WALKING_002,77.1,35.1,35.49,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,1
2026-05-24 14:37:47.115633,User_NORMAL_WALKING_002,77.4,35.5,35.48,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,1
2026-05-24 14:37:52.115633,User_NORMAL_WALKING_002,78.5,35.8,35.47,19.7,64.0,1011.9,20.9,1.4,25,1.0,0,1
2026-05-24 14:37:57.115633,User_NORMAL_WALKING_002,79.7,36.3,35.45,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,1
2026-05-24 14:38:02.115633,User_NORMAL_WALKING_002,80.5,36.1,35.42,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,1
2026-05-24 14:38:07.115633,User_NORMAL_WALKING_002,80.8,36.1,35.41,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:38:12.115633,User_NORMAL_WALKING_002,80.8,35.0,35.38,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:38:17.115633,User_NORMAL_WALKING_002,80.1,34.8,35.36,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:38:22.115633,User_NORMAL_WALKING_002,80.1,34.3,35.35,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,1
2026-05-24 14:38:27.115633,User_NORMAL_WALKING_002,80.4,34.3,35.33,19.7,64.0,1011.9,20.9,1.4,25,1.02,0,1
2026-05-24 14:38:32.115633,User_NORMAL_WALKING_002,81.5,34.6,35.3,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,1
2026-05-24 14:38:37.115633,User_NORMAL_WALKING_002,81.0,34.7,35.28,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:38:42.115633,User_NORMAL_WALKING_002,80.3,34.4,35.25,19.7,64.0,1011.9,20.9,1.4,25,1.01,0,1
2026-05-24 14:38:47.115633,User_NORMAL_WALKING_002,79.8,33.5,35.23,19.7,64.0,1011.9,20.9,1.4,25,1.04,0,1
2026-05-24 14:38:52.115633,User_NORMAL_WALKING_002,79.2,32.7,35.2,19.7,64.0,1011.9,20.9,1.4,25,0.97,0,1
2026-05-24 14:38:57.115633,User_NORMAL_WALKING_002,79.1,32.9,35.19,19.7,64.0,1011.9,20.9,1.4,25,1.06,0,1
2026-05-24 14:39:02.115633,User_NORMAL_WALKING_002,80.3,32.6,35.18,19.7,64.0,1011.9,20.9,1.4,25,0.98,0,1
2026-05-24 14:39:07.115633,User_NORMAL_WALKING_002,80.8,31.8,35.17,19.7,64.0,1011.9,20.9,1.4,25,0.98,0,1
2026-05-24 14:39:12.115633,User_NORMAL_WALKING_002,81.4,31.9,35.15,19.7,64.0,1011.9,20.9,1.4,25,1.05,0,1
2026-05-24 14:39:17.115633,User_NORMAL_WALKING_002,80.0,31.3,35.14,19.7,64.0,1011.9,20.9,1.4,25,0.99,0,1
